At_ID,At_Class,At_State,Month,Sales
759,Physician,MI,18,4
759,Physician,MI,19,2
759,Physician,MI,20,3
759,Physician,MI,21,2
759,Physician,MI,22,4
759,Physician,MI,23,4
759,Physician,MI,24,6
827,Physician,MI,1,2
827,Physician,MI,2,3
827,Physician,MI,3,5
827,Physician,MI,4,2
827,Physician,MI,5,1
827,Physician,MI,6,3
827,Physician,MI,7,4
827,Physician,MI,8,2
827,Physician,MI,9,1
827,Physician,MI,10,6
827,Physician,MI,11,6
827,Physician,MI,12,1
827,Physician,MI,13,1
827,Physician,MI,14,5
827,Physician,MI,15,2
827,Physician,MI,16,6
827,Physician,MI,17,1
827,Physician,MI,18,1
827,Physician,MI,19,6
827,Physician,MI,20,6
827,Physician,MI,21,6
827,Physician,MI,22,5
827,Physician,MI,23,5
827,Physician,MI,24,2
323,Physician,MI,1,4
323,Physician,MI,2,4
323,Physician,MI,3,2
323,Physician,MI,4,1
323,Physician,MI,5,3
323,Physician,MI,6,1
323,Physician,MI,7,6
323,Physician,MI,8,3
323,Physician,MI,9,1
323,Physician,MI,10,6
323,Physician,MI,11,2
323,Physician,MI,12,1
323,Physician,MI,13,4
323,Physician,MI,14,2
323,Physician,MI,15,4
323,Physician,MI,16,6
323,Physician,MI,17,2
323,Physician,MI,18,6
323,Physician,MI,19,6
323,Physician,MI,20,3
323,Physician,MI,21,1
323,Physician,MI,22,3
323,Physician,MI,23,1
323,Physician,MI,24,1
622,Physician,FL,1,3
622,Physician,FL,2,1
622,Physician,FL,3,4
622,Physician,FL,4,1
622,Physician,FL,5,4
622,Physician,FL,6,2
622,Physician,FL,7,1
622,Physician,FL,8,6
622,Physician,FL,9,1
622,Physician,FL,10,6
622,Physician,FL,11,2
622,Physician,FL,12,4
622,Physician,FL,13,6
622,Physician,FL,14,6
622,Physician,FL,15,5
622,Physician,FL,16,1
622,Physician,FL,17,4
622,Physician,FL,18,3
622,Physician,FL,19,3
622,Physician,FL,20,6
622,Physician,FL,21,1
622,Physician,FL,22,6
622,Physician,FL,23,1
622,Physician,FL,24,6
227,Physician,IL,1,3
227,Physician,IL,2,3
227,Physician,IL,3,4
227,Physician,IL,4,3
227,Physician,IL,5,3
227,Physician,IL,6,2
227,Physician,IL,7,6
227,Physician,IL,8,6
227,Physician,IL,9,3
227,Physician,IL,10,2
227,Physician,IL,11,6
227,Physician,IL,12,1
227,Physician,IL,13,5
227,Physician,IL,14,5
227,Physician,IL,15,1
227,Physician,IL,16,5
227,Physician,IL,17,6
227,Physician,IL,18,6
227,Physician,IL,19,1
227,Physician,IL,20,4
227,Physician,IL,21,1
227,Physician,IL,22,4
227,Physician,IL,23,6
227,Physician,IL,24,2
657,Physician,MI,1,2
657,Physician,MI,2,3
657,Physician,MI,3,5
657,Physician,MI,4,6
657,Physician,MI,5,3
657,Physician,MI,6,6
657,Physician,MI,7,4
657,Physician,MI,8,5
657,Physician,MI,9,1
657,Physician,MI,10,3
657,Physician,MI,11,3
657,Physician,MI,12,5
657,Physician,MI,13,6
657,Physician,MI,14,2
657,Physician,MI,15,1
657,Physician,MI,16,3
657,Physician,MI,17,6
657,Physician,MI,18,5
657,Physician,MI,19,3
657,Physician,MI,20,2
657,Physician,MI,21,3
657,Physician,MI,22,2
657,Physician,MI,23,3
657,Physician,MI,24,5
549,Nurse/Others,FL,1,2
549,Nurse/Others,FL,2,6
549,Nurse/Others,FL,3,6
549,Nurse/Others,FL,4,3
549,Nurse/Others,FL,5,4
549,Nurse/Others,FL,6,2
549,Nurse/Others,FL,7,3
549,Nurse/Others,FL,8,3
549,Nurse/Others,FL,9,1
549,Nurse/Others,FL,10,6
549,Nurse/Others,FL,11,2
549,Nurse/Others,FL,12,5
549,Nurse/Others,FL,13,3
549,Nurse/Others,FL,14,3
549,Nurse/Others,FL,15,6
549,Nurse/Others,FL,16,4
549,Nurse/Others,FL,17,3
549,Nurse/Others,FL,18,3
549,Nurse/Others,FL,19,1
549,Nurse/Others,FL,20,4
549,Nurse/Others,FL,21,6
549,Nurse/Others,FL,22,6
549,Nurse/Others,FL,23,6
549,Nurse/Others,FL,24,3
213,Physician,MI,1,1
213,Physician,MI,2,4
213,Physician,MI,3,2
213,Physician,MI,4,6
213,Physician,MI,5,5
213,Physician,MI,6,4
213,Physician,MI,7,6
213,Physician,MI,8,5
213,Physician,MI,9,4
213,Physician,MI,10,4
213,Physician,MI,11,6
213,Physician,MI,12,4
213,Physician,MI,13,6
213,Physician,MI,14,2
213,Physician,MI,15,4
213,Physician,MI,16,3
213,Physician,MI,17,4
213,Physician,MI,18,4
213,Physician,MI,19,5
213,Physician,MI,20,5
213,Physician,MI,21,1
213,Physician,MI,22,5
213,Physician,MI,23,5
213,Physician,MI,24,5
288,Physician,FL,1,4
288,Physician,FL,2,3
288,Physician,FL,3,4
288,Physician,FL,4,5
288,Physician,FL,5,5
288,Physician,FL,6,5
288,Physician,FL,7,3
288,Physician,FL,8,2
288,Physician,FL,9,6
288,Physician,FL,10,1
288,Physician,FL,11,5
288,Physician,FL,12,1
288,Physician,FL,13,1
288,Physician,FL,14,2
288,Physician,FL,15,1
288,Physician,FL,16,4
288,Physician,FL,17,4
288,Physician,FL,18,4
288,Physician,FL,19,6
288,Physician,FL,20,5
288,Physician,FL,21,2
288,Physician,FL,22,3
288,Physician,FL,23,4
288,Physician,FL,24,1
782,Physician,CA,1,6
782,Physician,CA,2,1
782,Physician,CA,3,3
782,Physician,CA,4,1
782,Physician,CA,5,5
782,Physician,CA,6,4
782,Physician,CA,7,3
782,Physician,CA,8,2
782,Physician,CA,9,1
782,Physician,CA,10,2
782,Physician,CA,11,6
782,Physician,CA,12,4
782,Physician,CA,13,3
782,Physician,CA,14,6
782,Physician,CA,15,5
782,Physician,CA,16,5
782,Physician,CA,17,5
782,Physician,CA,18,5
782,Physician,CA,19,6
782,Physician,CA,20,6
782,Physician,CA,21,4
782,Physician,CA,22,4
782,Physician,CA,23,6
782,Physician,CA,24,5
31,Physician,IL,1,1
31,Physician,IL,2,3
31,Physician,IL,3,1
31,Physician,IL,4,4
31,Physician,IL,5,6
31,Physician,IL,6,6
31,Physician,IL,7,2
31,Physician,IL,8,1
31,Physician,IL,9,2
31,Physician,IL,10,1
31,Physician,IL,11,2
31,Physician,IL,12,6
31,Physician,IL,13,5
31,Physician,IL,14,2
31,Physician,IL,15,5
31,Physician,IL,16,6
31,Physician,IL,17,2
31,Physician,IL,18,5
31,Physician,IL,19,1
31,Physician,IL,20,2
31,Physician,IL,21,1
31,Physician,IL,22,4
31,Physician,IL,23,2
31,Physician,IL,24,6
942,Physician,CA,1,2
942,Physician,CA,2,3
942,Physician,CA,3,5
942,Physician,CA,4,4
942,Physician,CA,5,3
942,Physician,CA,6,3
942,Physician,CA,7,6
942,Physician,CA,8,4
942,Physician,CA,9,1
942,Physician,CA,10,5
942,Physician,CA,11,2
942,Physician,CA,12,4
942,Physician,CA,13,5
942,Physician,CA,14,6
942,Physician,CA,15,4
942,Physician,CA,16,3
942,Physician,CA,17,4
942,Physician,CA,18,5
942,Physician,CA,19,4
942,Physician,CA,20,4
942,Physician,CA,21,4
942,Physician,CA,22,1
942,Physician,CA,23,5
942,Physician,CA,24,6
983,Physician,FL,1,2
983,Physician,FL,2,4
983,Physician,FL,3,1
983,Physician,FL,4,3
983,Physician,FL,5,6
983,Physician,FL,6,3
983,Physician,FL,7,6
983,Physician,FL,8,1
983,Physician,FL,9,4
983,Physician,FL,10,5
983,Physician,FL,11,2
983,Physician,FL,12,6
983,Physician,FL,13,2
983,Physician,FL,14,1
983,Physician,FL,15,5
983,Physician,FL,16,3
983,Physician,FL,17,3
983,Physician,FL,18,5
983,Physician,FL,19,6
983,Physician,FL,20,4
983,Physician,FL,21,6
983,Physician,FL,22,3
983,Physician,FL,23,3
983,Physician,FL,24,5
432,Physician,FL,1,1
432,Physician,FL,2,3
432,Physician,FL,3,2
432,Physician,FL,4,5
432,Physician,FL,5,2
432,Physician,FL,6,6
432,Physician,FL,7,6
432,Physician,FL,8,5
432,Physician,FL,9,5
432,Physician,FL,10,6
432,Physician,FL,11,6
432,Physician,FL,12,6
432,Physician,FL,13,2
432,Physician,FL,14,1
432,Physician,FL,15,2
432,Physician,FL,16,2
432,Physician,FL,17,1
432,Physician,FL,18,1
432,Physician,FL,19,4
432,Physician,FL,20,1
432,Physician,FL,21,1
432,Physician,FL,22,5
432,Physician,FL,23,6
432,Physician,FL,24,5
623,Physician,MI,1,4
623,Physician,MI,2,1
623,Physician,MI,3,1
623,Physician,MI,4,5
623,Physician,MI,5,2
623,Physician,MI,6,4
623,Physician,MI,7,3
623,Physician,MI,8,6
623,Physician,MI,9,1
623,Physician,MI,10,3
623,Physician,MI,11,6
623,Physician,MI,12,3
623,Physician,MI,13,2
623,Physician,MI,14,1
623,Physician,MI,15,1
623,Physician,MI,16,4
623,Physician,MI,17,3
623,Physician,MI,18,4
623,Physician,MI,19,5
623,Physician,MI,20,2
623,Physician,MI,21,4
623,Physician,MI,22,3
623,Physician,MI,23,6
623,Physician,MI,24,2
142,Physician,MI,1,6
142,Physician,MI,2,4
142,Physician,MI,3,2
142,Physician,MI,4,4
142,Physician,MI,5,4
142,Physician,MI,6,3
142,Physician,MI,7,3
142,Physician,MI,8,3
142,Physician,MI,9,6
142,Physician,MI,10,5
142,Physician,MI,11,3
142,Physician,MI,12,1
142,Physician,MI,13,3
142,Physician,MI,14,1
142,Physician,MI,15,6
142,Physician,MI,16,6
142,Physician,MI,17,3
142,Physician,MI,18,5
142,Physician,MI,19,4
142,Physician,MI,20,6
142,Physician,MI,21,1
142,Physician,MI,22,6
142,Physician,MI,23,4
142,Physician,MI,24,1
689,Physician,MI,1,4
689,Physician,MI,2,4
689,Physician,MI,3,2
689,Physician,MI,4,5
689,Physician,MI,5,5
689,Physician,MI,6,6
689,Physician,MI,7,2
689,Physician,MI,8,3
689,Physician,MI,9,3
689,Physician,MI,10,2
689,Physician,MI,11,2
689,Physician,MI,12,1
689,Physician,MI,13,1
689,Physician,MI,14,6
689,Physician,MI,15,3
689,Physician,MI,16,1
689,Physician,MI,17,5
689,Physician,MI,18,5
689,Physician,MI,19,2
689,Physician,MI,20,3
689,Physician,MI,21,4
689,Physician,MI,22,4
689,Physician,MI,23,1
689,Physician,MI,24,2
207,Physician,FL,1,5
207,Physician,FL,2,1
207,Physician,FL,3,5
207,Physician,FL,4,5
207,Physician,FL,5,4
207,Physician,FL,6,4
207,Physician,FL,7,6
207,Physician,FL,8,3
207,Physician,FL,9,3
207,Physician,FL,10,6
207,Physician,FL,11,2
207,Physician,FL,12,1
207,Physician,FL,13,4
207,Physician,FL,14,6
207,Physician,FL,15,5
207,Physician,FL,16,1
207,Physician,FL,17,1
207,Physician,FL,18,2
207,Physician,FL,19,4
207,Physician,FL,20,1
207,Physician,FL,21,4
207,Physician,FL,22,6
207,Physician,FL,23,2
207,Physician,FL,24,6
933,Nurse/Others,FL,1,2
933,Nurse/Others,FL,2,5
933,Nurse/Others,FL,3,2
933,Nurse/Others,FL,4,6
933,Nurse/Others,FL,5,5
933,Nurse/Others,FL,6,4
933,Nurse/Others,FL,7,1
933,Nurse/Others,FL,8,2
933,Nurse/Others,FL,9,1
933,Nurse/Others,FL,10,4
933,Nurse/Others,FL,11,1
933,Nurse/Others,FL,12,2
933,Nurse/Others,FL,13,5
933,Nurse/Others,FL,14,4
933,Nurse/Others,FL,15,1
933,Nurse/Others,FL,16,6
933,Nurse/Others,FL,17,2
933,Nurse/Others,FL,18,4
933,Nurse/Others,FL,19,2
933,Nurse/Others,FL,20,3
933,Nurse/Others,FL,21,1
933,Nurse/Others,FL,22,3
933,Nurse/Others,FL,23,6
933,Nurse/Others,FL,24,5
907,Physician,CA,1,5
907,Physician,CA,2,3
907,Physician,CA,3,5
907,Physician,CA,4,2
907,Physician,CA,5,5
907,Physician,CA,6,6
907,Physician,CA,7,6
907,Physician,CA,8,4
907,Physician,CA,9,3
907,Physician,CA,10,2
907,Physician,CA,11,1
907,Physician,CA,12,1
907,Physician,CA,13,5
907,Physician,CA,14,3
907,Physician,CA,15,4
907,Physician,CA,16,5
907,Physician,CA,17,4
907,Physician,CA,18,5
907,Physician,CA,19,1
907,Physician,CA,20,2
907,Physician,CA,21,5
907,Physician,CA,22,2
907,Physician,CA,23,5
907,Physician,CA,24,3
39,Physician,IL,1,2
39,Physician,IL,2,4
39,Physician,IL,3,5
39,Physician,IL,4,6
39,Physician,IL,5,4
39,Physician,IL,6,2
39,Physician,IL,7,4
39,Physician,IL,8,2
39,Physician,IL,9,1
39,Physician,IL,10,4
39,Physician,IL,11,5
39,Physician,IL,12,1
39,Physician,IL,13,2
39,Physician,IL,14,4
39,Physician,IL,15,6
39,Physician,IL,16,5
39,Physician,IL,17,3
39,Physician,IL,18,4
39,Physician,IL,19,5
39,Physician,IL,20,2
39,Physician,IL,21,6
39,Physician,IL,22,2
39,Physician,IL,23,4
39,Physician,IL,24,6
486,Physician,FL,1,6
486,Physician,FL,2,1
486,Physician,FL,3,5
486,Physician,FL,4,2
486,Physician,FL,5,3
486,Physician,FL,6,2
486,Physician,FL,7,3
486,Physician,FL,8,1
486,Physician,FL,9,2
486,Physician,FL,10,3
486,Physician,FL,11,6
486,Physician,FL,12,6
486,Physician,FL,13,6
486,Physician,FL,14,1
486,Physician,FL,15,5
486,Physician,FL,16,4
486,Physician,FL,17,5
486,Physician,FL,18,6
486,Physician,FL,19,5
486,Physician,FL,20,3
486,Physician,FL,21,1
486,Physician,FL,22,1
486,Physician,FL,23,6
486,Physician,FL,24,4
63,Nurse/Others,FL,1,4
63,Nurse/Others,FL,2,5
63,Nurse/Others,FL,3,6
63,Nurse/Others,FL,4,2
63,Nurse/Others,FL,5,5
63,Nurse/Others,FL,6,3
63,Nurse/Others,FL,7,2
63,Nurse/Others,FL,8,6
63,Nurse/Others,FL,9,3
63,Nurse/Others,FL,10,4
63,Nurse/Others,FL,11,2
63,Nurse/Others,FL,12,6
63,Nurse/Others,FL,13,5
63,Nurse/Others,FL,14,6
63,Nurse/Others,FL,15,6
63,Nurse/Others,FL,16,1
63,Nurse/Others,FL,17,2
63,Nurse/Others,FL,18,4
63,Nurse/Others,FL,19,1
63,Nurse/Others,FL,20,6
63,Nurse/Others,FL,21,4
63,Nurse/Others,FL,22,6
63,Nurse/Others,FL,23,3
63,Nurse/Others,FL,24,3
868,Physician,CA,1,6
868,Physician,CA,2,6
868,Physician,CA,3,4
868,Physician,CA,4,1
868,Physician,CA,5,3
868,Physician,CA,6,2
868,Physician,CA,7,2
868,Physician,CA,8,4
868,Physician,CA,9,2
868,Physician,CA,10,4
868,Physician,CA,11,2
868,Physician,CA,12,5
868,Physician,CA,13,2
868,Physician,CA,14,6
868,Physician,CA,15,6
868,Physician,CA,16,6
868,Physician,CA,17,4
868,Physician,CA,18,5
868,Physician,CA,19,3
868,Physician,CA,20,5
868,Physician,CA,21,1
868,Physician,CA,22,1
868,Physician,CA,23,3
868,Physician,CA,24,4
527,Physician,IL,1,1
527,Physician,IL,2,6
527,Physician,IL,3,1
527,Physician,IL,4,1
527,Physician,IL,5,2
527,Physician,IL,6,6
527,Physician,IL,7,1
527,Physician,IL,8,3
527,Physician,IL,9,3
527,Physician,IL,10,3
527,Physician,IL,11,3
527,Physician,IL,12,2
527,Physician,IL,13,2
527,Physician,IL,14,3
527,Physician,IL,15,4
527,Physician,IL,16,3
527,Physician,IL,17,4
527,Physician,IL,18,6
527,Physician,IL,19,2
527,Physician,IL,20,3
527,Physician,IL,21,5
527,Physician,IL,22,5
527,Physician,IL,23,5
527,Physician,IL,24,3
654,Physician,IL,1,3
654,Physician,IL,2,3
654,Physician,IL,3,5
654,Physician,IL,4,5
654,Physician,IL,5,4
654,Physician,IL,6,1
654,Physician,IL,7,3
654,Physician,IL,8,6
654,Physician,IL,9,4
654,Physician,IL,10,4
654,Physician,IL,11,1
654,Physician,IL,12,2
654,Physician,IL,13,4
654,Physician,IL,14,4
654,Physician,IL,15,4
654,Physician,IL,16,3
654,Physician,IL,17,6
654,Physician,IL,18,6
654,Physician,IL,19,1
654,Physician,IL,20,1
654,Physician,IL,21,6
654,Physician,IL,22,2
654,Physician,IL,23,4
654,Physician,IL,24,2
921,Physician,MI,1,6
921,Physician,MI,2,1
921,Physician,MI,3,4
921,Physician,MI,4,5
921,Physician,MI,5,3
921,Physician,MI,6,3
921,Physician,MI,7,5
921,Physician,MI,8,1
921,Physician,MI,9,2
921,Physician,MI,10,6
921,Physician,MI,11,2
921,Physician,MI,12,5
921,Physician,MI,13,3
921,Physician,MI,14,5
921,Physician,MI,15,6
921,Physician,MI,16,5
921,Physician,MI,17,1
921,Physician,MI,18,5
921,Physician,MI,19,5
921,Physician,MI,20,3
921,Physician,MI,21,5
921,Physician,MI,22,5
921,Physician,MI,23,1
921,Physician,MI,24,3
892,Physician,MI,1,2
892,Physician,MI,2,2
892,Physician,MI,3,3
892,Physician,MI,4,3
892,Physician,MI,5,1
892,Physician,MI,6,6
892,Physician,MI,7,3
892,Physician,MI,8,6
892,Physician,MI,9,3
892,Physician,MI,10,3
892,Physician,MI,11,1
892,Physician,MI,12,2
892,Physician,MI,13,1
892,Physician,MI,14,3
892,Physician,MI,15,2
892,Physician,MI,16,2
892,Physician,MI,17,6
892,Physician,MI,18,3
892,Physician,MI,19,5
892,Physician,MI,20,6
892,Physician,MI,21,5
892,Physician,MI,22,6
892,Physician,MI,23,2
892,Physician,MI,24,2
450,Nurse/Others,CA,1,3
450,Nurse/Others,CA,2,1
450,Nurse/Others,CA,3,6
450,Nurse/Others,CA,4,6
450,Nurse/Others,CA,5,6
450,Nurse/Others,CA,6,5
450,Nurse/Others,CA,7,1
450,Nurse/Others,CA,8,4
450,Nurse/Others,CA,9,5
450,Nurse/Others,CA,10,3
450,Nurse/Others,CA,11,5
450,Nurse/Others,CA,12,2
450,Nurse/Others,CA,13,4
450,Nurse/Others,CA,14,1
450,Nurse/Others,CA,15,2
450,Nurse/Others,CA,16,1
450,Nurse/Others,CA,17,4
450,Nurse/Others,CA,18,5
450,Nurse/Others,CA,19,1
450,Nurse/Others,CA,20,5
450,Nurse/Others,CA,21,5
450,Nurse/Others,CA,22,2
450,Nurse/Others,CA,23,3
450,Nurse/Others,CA,24,3
522,Physician,IL,1,3
522,Physician,IL,2,2
522,Physician,IL,3,3
522,Physician,IL,4,3
522,Physician,IL,5,5
522,Physician,IL,6,5
522,Physician,IL,7,2
522,Physician,IL,8,4
522,Physician,IL,9,5
522,Physician,IL,10,5
522,Physician,IL,11,1
522,Physician,IL,12,2
522,Physician,IL,13,6
522,Physician,IL,14,5
522,Physician,IL,15,3
522,Physician,IL,16,6
522,Physician,IL,17,6
522,Physician,IL,18,3
522,Physician,IL,19,5
522,Physician,IL,20,2
522,Physician,IL,21,5
522,Physician,IL,22,1
522,Physician,IL,23,5
522,Physician,IL,24,3
339,Physician,NY,1,5
339,Physician,NY,2,5
339,Physician,NY,3,2
339,Physician,NY,4,4
339,Physician,NY,5,3
339,Physician,NY,6,1
339,Physician,NY,7,1
339,Physician,NY,8,3
339,Physician,NY,9,5
339,Physician,NY,10,6
339,Physician,NY,11,2
339,Physician,NY,12,2
339,Physician,NY,13,4
339,Physician,NY,14,3
339,Physician,NY,15,2
339,Physician,NY,16,6
339,Physician,NY,17,2
339,Physician,NY,18,5
339,Physician,NY,19,4
339,Physician,NY,20,6
339,Physician,NY,21,4
339,Physician,NY,22,6
339,Physician,NY,23,2
339,Physician,NY,24,3
335,Physician,FL,1,2
335,Physician,FL,2,1
335,Physician,FL,3,1
335,Physician,FL,4,2
335,Physician,FL,5,3
335,Physician,FL,6,2
335,Physician,FL,7,2
335,Physician,FL,8,4
335,Physician,FL,9,6
335,Physician,FL,10,4
335,Physician,FL,11,4
335,Physician,FL,12,5
335,Physician,FL,13,3
335,Physician,FL,14,1
335,Physician,FL,15,5
335,Physician,FL,16,5
335,Physician,FL,17,2
335,Physician,FL,18,2
335,Physician,FL,19,1
335,Physician,FL,20,6
335,Physician,FL,21,2
335,Physician,FL,22,6
335,Physician,FL,23,6
335,Physician,FL,24,1
293,Nurse/Others,IL,1,6
293,Nurse/Others,IL,2,4
293,Nurse/Others,IL,3,5
293,Nurse/Others,IL,4,6
293,Nurse/Others,IL,5,6
293,Nurse/Others,IL,6,6
293,Nurse/Others,IL,7,1
293,Nurse/Others,IL,8,1
293,Nurse/Others,IL,9,1
293,Nurse/Others,IL,10,2
293,Nurse/Others,IL,11,1
293,Nurse/Others,IL,12,4
293,Nurse/Others,IL,13,5
293,Nurse/Others,IL,14,4
293,Nurse/Others,IL,15,2
293,Nurse/Others,IL,16,3
293,Nurse/Others,IL,17,3
293,Nurse/Others,IL,18,5
293,Nurse/Others,IL,19,6
293,Nurse/Others,IL,20,3
293,Nurse/Others,IL,21,6
293,Nurse/Others,IL,22,5
293,Nurse/Others,IL,23,3
293,Nurse/Others,IL,24,1
415,Physician,FL,1,1
415,Physician,FL,2,4
415,Physician,FL,3,2
415,Physician,FL,4,4
415,Physician,FL,5,5
415,Physician,FL,6,3
415,Physician,FL,7,5
415,Physician,FL,8,3
415,Physician,FL,9,3
415,Physician,FL,10,3
415,Physician,FL,11,2
415,Physician,FL,12,5
415,Physician,FL,13,5
415,Physician,FL,14,6
415,Physician,FL,15,2
415,Physician,FL,16,3
415,Physician,FL,17,5
415,Physician,FL,18,6
415,Physician,FL,19,5
415,Physician,FL,20,5
415,Physician,FL,21,1
415,Physician,FL,22,2
415,Physician,FL,23,4
415,Physician,FL,24,4
968,Physician,IL,1,4
968,Physician,IL,2,5
968,Physician,IL,3,2
968,Physician,IL,4,2
968,Physician,IL,5,1
968,Physician,IL,6,3
968,Physician,IL,7,5
968,Physician,IL,8,3
968,Physician,IL,9,4
968,Physician,IL,10,2
968,Physician,IL,11,4
968,Physician,IL,12,1
968,Physician,IL,13,6
968,Physician,IL,14,5
968,Physician,IL,15,3
968,Physician,IL,16,6
968,Physician,IL,17,5
968,Physician,IL,18,6
968,Physician,IL,19,1
968,Physician,IL,20,5
968,Physician,IL,21,2
968,Physician,IL,22,3
968,Physician,IL,23,2
968,Physician,IL,24,2
995,Physician,MI,1,1
995,Physician,MI,2,2
995,Physician,MI,3,6
995,Physician,MI,4,1
995,Physician,MI,5,3
995,Physician,MI,6,4
995,Physician,MI,7,3
995,Physician,MI,8,4
995,Physician,MI,9,2
995,Physician,MI,10,5
995,Physician,MI,11,3
995,Physician,MI,12,1
995,Physician,MI,13,1
995,Physician,MI,14,2
995,Physician,MI,15,4
995,Physician,MI,16,5
995,Physician,MI,17,1
995,Physician,MI,18,4
995,Physician,MI,19,6
995,Physician,MI,20,5
995,Physician,MI,21,2
995,Physician,MI,22,5
995,Physician,MI,23,1
995,Physician,MI,24,3
979,Nurse/Others,CA,1,1
979,Nurse/Others,CA,2,2
979,Nurse/Others,CA,3,6
979,Nurse/Others,CA,4,1
979,Nurse/Others,CA,5,1
979,Nurse/Others,CA,6,1
979,Nurse/Others,CA,7,5
979,Nurse/Others,CA,8,1
979,Nurse/Others,CA,9,5
979,Nurse/Others,CA,10,3
979,Nurse/Others,CA,11,6
979,Nurse/Others,CA,12,5
979,Nurse/Others,CA,13,6
979,Nurse/Others,CA,14,4
979,Nurse/Others,CA,15,3
979,Nurse/Others,CA,16,1
979,Nurse/Others,CA,17,3
979,Nurse/Others,CA,18,3
979,Nurse/Others,CA,19,1
979,Nurse/Others,CA,20,2
979,Nurse/Others,CA,21,5
979,Nurse/Others,CA,22,1
979,Nurse/Others,CA,23,6
979,Nurse/Others,CA,24,1
88,Nurse/Others,CA,1,5
88,Nurse/Others,CA,2,5
88,Nurse/Others,CA,3,2
88,Nurse/Others,CA,4,4
88,Nurse/Others,CA,5,2
88,Nurse/Others,CA,6,2
88,Nurse/Others,CA,7,4
88,Nurse/Others,CA,8,2
88,Nurse/Others,CA,9,1
88,Nurse/Others,CA,10,6
88,Nurse/Others,CA,11,4
88,Nurse/Others,CA,12,2
88,Nurse/Others,CA,13,2
88,Nurse/Others,CA,14,2
88,Nurse/Others,CA,15,6
88,Nurse/Others,CA,16,2
88,Nurse/Others,CA,17,4
88,Nurse/Others,CA,18,1
88,Nurse/Others,CA,19,2
88,Nurse/Others,CA,20,6
88,Nurse/Others,CA,21,2
88,Nurse/Others,CA,22,1
88,Nurse/Others,CA,23,4
88,Nurse/Others,CA,24,1
789,Physician,FL,1,4
789,Physician,FL,2,1
789,Physician,FL,3,1
789,Physician,FL,4,5
789,Physician,FL,5,5
789,Physician,FL,6,2
789,Physician,FL,7,4
789,Physician,FL,8,4
789,Physician,FL,9,4
789,Physician,FL,10,2
789,Physician,FL,11,1
789,Physician,FL,12,4
789,Physician,FL,13,3
789,Physician,FL,14,1
789,Physician,FL,15,6
789,Physician,FL,16,1
789,Physician,FL,17,2
789,Physician,FL,18,6
789,Physician,FL,19,2
789,Physician,FL,20,2
789,Physician,FL,21,1
789,Physician,FL,22,3
789,Physician,FL,23,3
789,Physician,FL,24,1
713,Nurse/Others,MI,1,6
713,Nurse/Others,MI,2,3
713,Nurse/Others,MI,3,6
713,Nurse/Others,MI,4,5
713,Nurse/Others,MI,5,4
713,Nurse/Others,MI,6,6
713,Nurse/Others,MI,7,3
713,Nurse/Others,MI,8,1
713,Nurse/Others,MI,9,6
713,Nurse/Others,MI,10,4
713,Nurse/Others,MI,11,2
713,Nurse/Others,MI,12,6
713,Nurse/Others,MI,13,3
713,Nurse/Others,MI,14,2
713,Nurse/Others,MI,15,2
713,Nurse/Others,MI,16,2
713,Nurse/Others,MI,17,2
713,Nurse/Others,MI,18,1
713,Nurse/Others,MI,19,5
713,Nurse/Others,MI,20,5
713,Nurse/Others,MI,21,5
713,Nurse/Others,MI,22,6
713,Nurse/Others,MI,23,1
713,Nurse/Others,MI,24,3
79,Physician,NY,1,5
79,Physician,NY,2,3
79,Physician,NY,3,2
79,Physician,NY,4,5
79,Physician,NY,5,1
79,Physician,NY,6,5
79,Physician,NY,7,3
79,Physician,NY,8,3
79,Physician,NY,9,5
79,Physician,NY,10,4
79,Physician,NY,11,4
79,Physician,NY,12,1
79,Physician,NY,13,6
79,Physician,NY,14,2
79,Physician,NY,15,1
79,Physician,NY,16,6
79,Physician,NY,17,2
79,Physician,NY,18,4
